feature_vector,video_path,label
[[0.03734955 0.2439966  0.06884335 ... 0.1525594  0.39512205 0.18368815]],some_videos_sample_clips/crawling baby/6K4f_DCDJTw/clip_0009.mp4,normal
[[0.25661376 0.11113926 0.04326725 ... 0.19047762 0.24168454 0.17318138]],some_videos_sample_clips/crawling baby/6K4f_DCDJTw/clip_0013.mp4,normal
[[0.17238136 0.         0.         ... 0.02934757 0.09650297 0.264532  ]],some_videos_sample_clips/crawling baby/6K4f_DCDJTw/clip_0010.mp4,normal
[[0.21625821 0.4085412  0.         ... 0.07372831 0.05941165 0.2545503 ]],some_videos_sample_clips/crawling baby/6K4f_DCDJTw/clip_0001.mp4,normal
[[0.06208767 0.14514278 0.02478533 ... 0.0898805  0.6010898  0.13978963]],some_videos_sample_clips/crawling baby/6K4f_DCDJTw/clip_0004.mp4,normal
[[0.05245642 0.28287646 0.04541469 ... 0.28350592 0.         0.11530187]],some_videos_sample_clips/crawling baby/6K4f_DCDJTw/clip_0016.mp4,normal
[[0.1273696  0.5064869  0.02213492 ... 0.1208448  0.3159379  0.17394581]],some_videos_sample_clips/crawling baby/6K4f_DCDJTw/clip_0005.mp4,normal
[[0.275628   0.20959316 0.03684617 ... 0.28300726 0.33907673 0.333625  ]],some_videos_sample_clips/crawling baby/6K4f_DCDJTw/clip_0008.mp4,normal
[[0.21148908 0.06187826 0.08139167 ... 0.         0.6304961  0.19580922]],some_videos_sample_clips/crawling baby/6K4f_DCDJTw/clip_0007.mp4,normal
[[0.09740221 0.07175537 0.3761741  ... 0.31399775 0.24147506 0.11255789]],some_videos_sample_clips/crawling baby/0qoYYwZ2FMo/clip_0006.mp4,normal
[[0.0850086  0.15219055 0.4288044  ... 0.11769953 0.10562035 0.07908033]],some_videos_sample_clips/crawling baby/0qoYYwZ2FMo/clip_0002.mp4,normal
[[0.11387422 0.24206296 0.11382921 ... 0.19128619 0.14379822 0.08637907]],some_videos_sample_clips/crawling baby/0qoYYwZ2FMo/clip_0003.mp4,normal
[[0.12196859 0.09628545 0.5675108  ... 0.10357728 0.2423904  0.1371537 ]],some_videos_sample_clips/crawling baby/0qoYYwZ2FMo/clip_0000.mp4,normal
[[0.24130975 0.02979149 0.30694243 ... 0.2172716  0.28057685 0.14240623]],some_videos_sample_clips/crawling baby/0qoYYwZ2FMo/clip_0001.mp4,normal
[[0.04926745 0.14098291 0.         ... 0.3873789  0.264027   0.29086265]],some_videos_sample_clips/crawling baby/0qoYYwZ2FMo/clip_0004.mp4,normal
[[0.13612524 0.12518202 0.18131585 ... 0.24087714 0.7305301  0.3394596 ]],some_videos_sample_clips/crawling baby/0qoYYwZ2FMo/clip_0005.mp4,normal
[[0.1927822  0.20140763 0.33561426 ... 0.37518936 0.09049889 0.18840718]],some_videos_sample_clips/crawling baby/0qoYYwZ2FMo/clip_0008.mp4,normal
[[0.12593329 0.23078994 0.2684717  ... 0.05826421 0.19117294 0.20842412]],some_videos_sample_clips/crawling baby/0qoYYwZ2FMo/clip_0007.mp4,normal
[[0.0047951  0.25866503 0.15340059 ... 0.14807118 0.33843124 0.25738502]],some_videos_sample_clips/crawling baby/Zi1DfzeAkSw/clip_0006.mp4,normal
[[0.09332217 0.09727645 0.13366424 ... 0.02469636 0.11082768 0.10253938]],some_videos_sample_clips/crawling baby/Zi1DfzeAkSw/clip_0002.mp4,normal
[[0.0105268  0.12262093 0.04671521 ... 0.02541857 0.14441548 0.21232398]],some_videos_sample_clips/crawling baby/Zi1DfzeAkSw/clip_0011.mp4,normal
[[0.02710754 0.14456652 0.12045389 ... 0.16656233 0.         0.32528466]],some_videos_sample_clips/crawling baby/Zi1DfzeAkSw/clip_0017.mp4,normal
[[0.06854284 0.5162275  0.07939833 ... 0.1795867  0.06511002 0.1310928 ]],some_videos_sample_clips/crawling baby/Zi1DfzeAkSw/clip_0012.mp4,normal
[[0.09250738 0.5048224  0.13545655 ... 0.15620309 0.23615816 0.10802388]],some_videos_sample_clips/crawling baby/Zi1DfzeAkSw/clip_0014.mp4,normal
[[0.03278655 0.34733063 0.02186079 ... 0.10186744 0.17253865 0.28578886]],some_videos_sample_clips/crawling baby/Zi1DfzeAkSw/clip_0003.mp4,normal
[[0.08197477 0.27352712 0.1623747  ... 0.17918378 0.08794709 0.5213692 ]],some_videos_sample_clips/crawling baby/Zi1DfzeAkSw/clip_0000.mp4,normal
[[0.1313109  0.24644224 0.08480068 ... 0.21956931 0.40384212 0.00377853]],some_videos_sample_clips/crawling baby/Zi1DfzeAkSw/clip_0015.mp4,normal
[[0.02785258 0.361779   0.14157183 ... 0.23903792 0.16437152 0.04208705]],some_videos_sample_clips/crawling baby/Zi1DfzeAkSw/clip_0009.mp4,normal
[[0.094999   0.46998167 0.         ... 0.13575421 0.2230984  0.3463485 ]],some_videos_sample_clips/crawling baby/Zi1DfzeAkSw/clip_0013.mp4,normal
[[0.08656789 0.30016464 0.08590477 ... 0.14732744 0.17542742 0.12575844]],some_videos_sample_clips/crawling baby/Zi1DfzeAkSw/clip_0010.mp4,normal
[[0.10885298 0.11789946 0.15915208 ... 0.05420696 0.13032849 0.31885767]],some_videos_sample_clips/crawling baby/Zi1DfzeAkSw/clip_0001.mp4,normal
[[0.11678284 0.17439201 0.1653511  ... 0.17579171 0.21911183 0.40208218]],some_videos_sample_clips/crawling baby/Zi1DfzeAkSw/clip_0004.mp4,normal
[[0.07567012 0.08486686 0.06090778 ... 0.02850233 0.18723944 0.03438701]],some_videos_sample_clips/crawling baby/Zi1DfzeAkSw/clip_0016.mp4,normal
[[0.08913823 0.30329093 0.04711428 ... 0.17834812 0.3570283  0.30683967]],some_videos_sample_clips/crawling baby/Zi1DfzeAkSw/clip_0005.mp4,normal
[[0.04447769 0.3688706  0.13334033 ... 0.2860523  0.24706188 0.30230173]],some_videos_sample_clips/crawling baby/Zi1DfzeAkSw/clip_0008.mp4,normal
[[0.0537496  0.38722    0.18158711 ... 0.06593098 0.29135925 0.38950738]],some_videos_sample_clips/crawling baby/Zi1DfzeAkSw/clip_0007.mp4,normal
[[0.33934018 0.09997686 0.24584615 ... 0.36213404 0.36912668 0.10937609]],some_videos_sample_clips/crawling baby/CxNyWsCH9q0/clip_0006.mp4,normal
[[0.2928613  0.03974377 0.11586529 ... 0.2527561  0.23463054 0.16508289]],some_videos_sample_clips/crawling baby/CxNyWsCH9q0/clip_0002.mp4,normal
[[0.21747017 0.11052196 0.18917577 ... 0.09907649 0.34083983 0.18409275]],some_videos_sample_clips/crawling baby/CxNyWsCH9q0/clip_0011.mp4,normal
[[0.14742129 0.21229088 0.0717093  ... 0.23995629 0.         0.22517891]],some_videos_sample_clips/crawling baby/CxNyWsCH9q0/clip_0017.mp4,normal
[[0.44379997 0.06776615 0.2675139  ... 0.19470492 0.17111929 0.22973005]],some_videos_sample_clips/crawling baby/CxNyWsCH9q0/clip_0012.mp4,normal
[[0.         0.15984593 0.05014671 ... 0.27284393 0.1443075  0.08373391]],some_videos_sample_clips/crawling baby/CxNyWsCH9q0/clip_0014.mp4,normal
[[0.1186918  0.05042328 0.22490513 ... 0.1290844  0.         0.21356149]],some_videos_sample_clips/crawling baby/CxNyWsCH9q0/clip_0003.mp4,normal
[[0.1406318  0.         0.1069263  ... 0.13967173 0.20258155 0.13541158]],some_videos_sample_clips/crawling baby/CxNyWsCH9q0/clip_0000.mp4,normal
[[0.2032138  0.10216762 0.25830865 ... 0.35962567 0.08656564 0.19047295]],some_videos_sample_clips/crawling baby/CxNyWsCH9q0/clip_0015.mp4,normal
[[0.44362995 0.17697589 0.20758703 ... 0.27483124 0.33130917 0.04966862]],some_videos_sample_clips/crawling baby/CxNyWsCH9q0/clip_0009.mp4,normal
[[0.09169378 0.16513689 0.19898711 ... 0.10269984 0.24052732 0.17043602]],some_videos_sample_clips/crawling baby/CxNyWsCH9q0/clip_0013.mp4,normal
[[0.1460404  0.10209222 0.14122508 ... 0.20796962 0.44940272 0.20784314]],some_videos_sample_clips/crawling baby/CxNyWsCH9q0/clip_0010.mp4,normal
[[0.18538408 0.02121852 0.34060448 ... 0.3436202  0.16579062 0.        ]],some_videos_sample_clips/crawling baby/CxNyWsCH9q0/clip_0001.mp4,normal
[[0.29669613 0.07738604 0.18525486 ... 0.21057105 0.26873896 0.05785983]],some_videos_sample_clips/crawling baby/CxNyWsCH9q0/clip_0004.mp4,normal
[[0.03871989 0.018748   0.14901231 ... 0.35939422 0.3148075  0.29073763]],some_videos_sample_clips/crawling baby/CxNyWsCH9q0/clip_0016.mp4,normal
[[0.         0.07524899 0.07136656 ... 0.17549224 0.06933405 0.2218174 ]],some_videos_sample_clips/crawling baby/CxNyWsCH9q0/clip_0005.mp4,normal
[[0.37313235 0.03413412 0.26929158 ... 0.         0.4516306  0.07640307]],some_videos_sample_clips/crawling baby/CxNyWsCH9q0/clip_0008.mp4,normal
[[0.09479497 0.09019733 0.134952   ... 0.16177835 0.27493048 0.0929919 ]],some_videos_sample_clips/crawling baby/CxNyWsCH9q0/clip_0007.mp4,normal
[[0.3834653  0.         0.27671084 ... 0.16010289 0.06882457 0.19474298]],some_videos_sample_clips/crawling baby/Fo6f_phIPsE/clip_0006.mp4,normal
[[0.4338506  0.15311636 0.0558093  ... 0.24095838 0.25953946 0.05835864]],some_videos_sample_clips/crawling baby/Fo6f_phIPsE/clip_0002.mp4,normal
[[0.11995745 0.1597674  0.         ... 0.12929939 0.11873796 0.2704909 ]],some_videos_sample_clips/crawling baby/Fo6f_phIPsE/clip_0011.mp4,normal
[[0.         0.14708887 0.03355566 ... 0.03547379 0.3167226  0.22430432]],some_videos_sample_clips/crawling baby/Fo6f_phIPsE/clip_0017.mp4,normal
[[0.0652511  0.27297735 0.08740374 ... 0.07215833 0.06284189 0.25185332]],some_videos_sample_clips/crawling baby/Fo6f_phIPsE/clip_0012.mp4,normal
[[0.28688976 0.17019497 0.14881031 ... 0.07677613 0.04199997 0.30832246]],some_videos_sample_clips/crawling baby/Fo6f_phIPsE/clip_0014.mp4,normal
[[0.33910915 0.131073   0.18659289 ... 0.14178526 0.12596062 0.15928897]],some_videos_sample_clips/crawling baby/Fo6f_phIPsE/clip_0003.mp4,normal
[[0.28299126 0.29102308 0.1628006  ... 0.08468296 0.09337854 0.17501155]],some_videos_sample_clips/crawling baby/Fo6f_phIPsE/clip_0000.mp4,normal
[[0.33633226 0.15531383 0.07078341 ... 0.2323197  0.0627251  0.1279285 ]],some_videos_sample_clips/crawling baby/Fo6f_phIPsE/clip_0015.mp4,normal
[[0.01160647 0.19796026 0.10626604 ... 0.06923701 0.15279399 0.16226803]],some_videos_sample_clips/crawling baby/Fo6f_phIPsE/clip_0009.mp4,normal
[[0.08617245 0.28235745 0.19317077 ... 0.23527507 0.19574308 0.        ]],some_videos_sample_clips/crawling baby/Fo6f_phIPsE/clip_0013.mp4,normal
[[0.00014603 0.01806459 0.13033113 ... 0.01670562 0.13305971 0.13794379]],some_videos_sample_clips/crawling baby/Fo6f_phIPsE/clip_0010.mp4,normal
[[0.18686007 0.06734519 0.04138308 ... 0.17393218 0.13857341 0.25918743]],some_videos_sample_clips/crawling baby/Fo6f_phIPsE/clip_0001.mp4,normal
[[0.3461021  0.20869426 0.15554576 ... 0.16831239 0.16755371 0.3333658 ]],some_videos_sample_clips/crawling baby/Fo6f_phIPsE/clip_0004.mp4,normal
[[0.2349721  0.         0.1442948  ... 0.16266663 0.20681106 0.05285886]],some_videos_sample_clips/crawling baby/Fo6f_phIPsE/clip_0016.mp4,normal
[[0.2559509  0.20101714 0.07444785 ... 0.07807776 0.2839956  0.21676312]],some_videos_sample_clips/crawling baby/Fo6f_phIPsE/clip_0005.mp4,normal
[[0.313904   0.19793935 0.10494929 ... 0.12382565 0.14018868 0.20315497]],some_videos_sample_clips/crawling baby/Fo6f_phIPsE/clip_0008.mp4,normal
[[0.03280563 0.15564556 0.1845473  ... 0.18444668 0.14323805 0.151554  ]],some_videos_sample_clips/crawling baby/Fo6f_phIPsE/clip_0007.mp4,normal
[[0.17065671 0.14398158 0.079807   ... 0.1425668  0.2589567  0.22049628]],some_videos_sample_clips/crawling baby/JDy8-1M6PEE/clip_0006.mp4,normal
[[0.11884864 0.         0.18313594 ... 0.0590772  0.20564973 0.20039988]],some_videos_sample_clips/crawling baby/JDy8-1M6PEE/clip_0002.mp4,normal
[[0.10436653 0.03810898 0.24390717 ... 0.1218189  0.29369375 0.27788517]],some_videos_sample_clips/crawling baby/JDy8-1M6PEE/clip_0011.mp4,normal
[[0.1727507  0.13453622 0.18318108 ... 0.02076217 0.33431673 0.2348992 ]],some_videos_sample_clips/crawling baby/JDy8-1M6PEE/clip_0017.mp4,normal
[[0.19553961 0.0871166  0.04940787 ... 0.1323605  0.13838206 0.08581576]],some_videos_sample_clips/crawling baby/JDy8-1M6PEE/clip_0012.mp4,normal
[[0.26406518 0.1230458  0.12821966 ... 0.1132753  0.19067839 0.14072344]],some_videos_sample_clips/crawling baby/JDy8-1M6PEE/clip_0014.mp4,normal
[[0.12905698 0.17657654 0.1794327  ... 0.11423545 0.55942947 0.07167608]],some_videos_sample_clips/crawling baby/JDy8-1M6PEE/clip_0003.mp4,normal
[[0.32660335 0.13268016 0.13668497 ... 0.18900071 0.14092031 0.12653048]],some_videos_sample_clips/crawling baby/JDy8-1M6PEE/clip_0000.mp4,normal
[[0.17137527 0.12328439 0.081646   ... 0.06487354 0.18939741 0.2804967 ]],some_videos_sample_clips/crawling baby/JDy8-1M6PEE/clip_0015.mp4,normal
[[0.17983107 0.09607681 0.11492047 ... 0.04168112 0.25877246 0.20999841]],some_videos_sample_clips/crawling baby/JDy8-1M6PEE/clip_0009.mp4,normal
[[0.05754612 0.12201734 0.20949796 ... 0.02521933 0.17711316 0.14216422]],some_videos_sample_clips/crawling baby/JDy8-1M6PEE/clip_0013.mp4,normal
[[0.23647709 0.16157666 0.14594518 ... 0.15434463 0.12100641 0.15423469]],some_videos_sample_clips/crawling baby/JDy8-1M6PEE/clip_0010.mp4,normal
[[0.28508052 0.05135724 0.08725762 ... 0.14509948 0.39070937 0.17610152]],some_videos_sample_clips/crawling baby/JDy8-1M6PEE/clip_0001.mp4,normal
[[0.08999155 0.07725724 0.04278499 ... 0.14759742 0.5285533  0.09080376]],some_videos_sample_clips/crawling baby/JDy8-1M6PEE/clip_0004.mp4,normal
[[0.17458737 0.07232918 0.01711401 ... 0.12578991 0.14052895 0.2006094 ]],some_videos_sample_clips/crawling baby/JDy8-1M6PEE/clip_0016.mp4,normal
[[0.19936444 0.09767258 0.2716066  ... 0.13533595 0.2835207  0.10776068]],some_videos_sample_clips/crawling baby/JDy8-1M6PEE/clip_0005.mp4,normal
[[0.2579735  0.11786719 0.1393321  ... 0.02369954 0.32683143 0.24073349]],some_videos_sample_clips/crawling baby/JDy8-1M6PEE/clip_0008.mp4,normal
[[0.19909815 0.10168648 0.14304347 ... 0.13603628 0.31102356 0.        ]],some_videos_sample_clips/crawling baby/JDy8-1M6PEE/clip_0007.mp4,normal
[[0.05601657 0.0498465  0.31176683 ... 0.24610944 0.1444863  0.35022694]],some_videos_sample_clips/crawling baby/F9JqTMxfXFc/clip_0006.mp4,normal
[[0.12565015 0.12861286 0.262691   ... 0.00807834 0.17799906 0.15378079]],some_videos_sample_clips/crawling baby/F9JqTMxfXFc/clip_0002.mp4,normal
[[0.2786567  0.18502195 0.2931732  ... 0.19690037 0.28303    0.12529428]],some_videos_sample_clips/crawling baby/F9JqTMxfXFc/clip_0011.mp4,normal
[[0.05087817 0.08141451 0.27608424 ... 0.16949673 0.09604521 0.24359016]],some_videos_sample_clips/crawling baby/F9JqTMxfXFc/clip_0012.mp4,normal
[[0.         0.17297724 0.25817233 ... 0.         0.28465554 0.35499415]],some_videos_sample_clips/crawling baby/F9JqTMxfXFc/clip_0014.mp4,normal
[[0.08039013 0.25413644 0.15149708 ... 0.12695605 0.10083616 0.15572147]],some_videos_sample_clips/crawling baby/F9JqTMxfXFc/clip_0003.mp4,normal
[[0.27770042 0.25327358 0.21137325 ... 0.19474222 0.10453701 0.15036678]],some_videos_sample_clips/crawling baby/F9JqTMxfXFc/clip_0000.mp4,normal
[[0.21180215 0.09135915 0.1636703  ... 0.16807368 0.08759484 0.43622375]],some_videos_sample_clips/crawling baby/F9JqTMxfXFc/clip_0009.mp4,normal
[[0.         0.21108602 0.22554086 ... 0.10287155 0.11279545 0.23569989]],some_videos_sample_clips/crawling baby/F9JqTMxfXFc/clip_0013.mp4,normal
[[0.01364196 0.13505828 0.21523862 ... 0.10755657 0.10209594 0.4139739 ]],some_videos_sample_clips/crawling baby/F9JqTMxfXFc/clip_0010.mp4,normal
[[0.05502886 0.20695737 0.28865248 ... 0.10244723 0.02159367 0.15050718]],some_videos_sample_clips/crawling baby/F9JqTMxfXFc/clip_0001.mp4,normal
[[0.         0.1843579  0.22111686 ... 0.21247755 0.10394511 0.25055176]],some_videos_sample_clips/crawling baby/F9JqTMxfXFc/clip_0004.mp4,normal
[[0.24590814 0.10613246 0.09504478 ... 0.14602624 0.08438966 0.4754231 ]],some_videos_sample_clips/crawling baby/F9JqTMxfXFc/clip_0005.mp4,normal
[[0.29281193 0.01446566 0.12973045 ... 0.27941272 0.0914248  0.22482672]],some_videos_sample_clips/crawling baby/F9JqTMxfXFc/clip_0008.mp4,normal
[[0.37892863 0.05939052 0.04736903 ... 0.0778461  0.10992493 0.21375881]],some_videos_sample_clips/crawling baby/F9JqTMxfXFc/clip_0007.mp4,normal
[[0.07318252 0.03950151 0.20186114 ... 0.11713184 0.14582787 0.14801402]],some_videos_sample_clips/crawling baby/errCjgepTgE/clip_0006.mp4,normal
[[0.22349258 0.04770914 0.47723863 ... 0.         0.12611312 0.04282678]],some_videos_sample_clips/crawling baby/errCjgepTgE/clip_0002.mp4,normal
[[0.17881428 0.21150759 0.08375984 ... 0.26402828 0.17592584 0.29412067]],some_videos_sample_clips/crawling baby/errCjgepTgE/clip_0011.mp4,normal
[[0.34619585 0.06780221 0.4028647  ... 0.13617188 0.3617002  0.32756528]],some_videos_sample_clips/crawling baby/errCjgepTgE/clip_0012.mp4,normal
[[0.33182347 0.21066736 0.21198921 ... 0.25795445 0.21224575 0.1587737 ]],some_videos_sample_clips/crawling baby/errCjgepTgE/clip_0014.mp4,normal
[[0.04476846 0.3229428  0.20145698 ... 0.09977504 0.56338197 0.15777788]],some_videos_sample_clips/crawling baby/errCjgepTgE/clip_0003.mp4,normal
[[0.06350817 0.30129257 0.33403298 ... 0.18689321 0.5927063  0.30070505]],some_videos_sample_clips/crawling baby/errCjgepTgE/clip_0000.mp4,normal
[[0.09422259 0.15848486 0.11331268 ... 0.05171562 0.17861965 0.26323566]],some_videos_sample_clips/crawling baby/errCjgepTgE/clip_0009.mp4,normal
[[0.25058478 0.10733413 0.19428161 ... 0.16521358 0.06903517 0.11244812]],some_videos_sample_clips/crawling baby/errCjgepTgE/clip_0013.mp4,normal
[[0.10852927 0.2596922  0.17265865 ... 0.17567681 0.05675337 0.14650734]],some_videos_sample_clips/crawling baby/errCjgepTgE/clip_0010.mp4,normal
[[0.07259301 0.46562815 0.3747096  ... 0.17645195 0.22405748 0.11386802]],some_videos_sample_clips/crawling baby/errCjgepTgE/clip_0001.mp4,normal
[[0.34643027 0.06317074 0.16076641 ... 0.07828411 0.47831678 0.1625711 ]],some_videos_sample_clips/crawling baby/errCjgepTgE/clip_0004.mp4,normal
[[0.24671848 0.22143503 0.12986033 ... 0.20732598 0.4203535  0.30627784]],some_videos_sample_clips/crawling baby/errCjgepTgE/clip_0005.mp4,normal
[[0.16739999 0.44466758 0.06887644 ... 0.0348     0.23800094 0.19044064]],some_videos_sample_clips/crawling baby/errCjgepTgE/clip_0008.mp4,normal
[[0.2966497  0.20522575 0.17021456 ... 0.05937394 0.07487327 0.10462414]],some_videos_sample_clips/crawling baby/errCjgepTgE/clip_0007.mp4,normal
[[0.25062853 0.08035789 0.09723754 ... 0.16079032 0.11947834 0.16220705]],some_videos_sample_clips/bowling/2y5oRF_eaYU/clip_0006.mp4,normal
[[0.016224   0.2375212  0.         ... 0.3428893  0.19415675 0.04296635]],some_videos_sample_clips/bowling/2y5oRF_eaYU/clip_0002.mp4,normal
[[0.02103224 0.26559266 0.11116128 ... 0.1975522  0.36934954 0.19265668]],some_videos_sample_clips/bowling/2y5oRF_eaYU/clip_0003.mp4,normal
[[0.01947987 0.18980241 0.04975924 ... 0.14605951 0.18780415 0.12252517]],some_videos_sample_clips/bowling/2y5oRF_eaYU/clip_0000.mp4,normal
[[0.20672007 0.05948024 0.16880368 ... 0.2585251  0.17566018 0.20916305]],some_videos_sample_clips/bowling/2y5oRF_eaYU/clip_0001.mp4,normal
[[0.05002339 0.16368581 0.16093686 ... 0.06287675 0.05216638 0.1924243 ]],some_videos_sample_clips/bowling/2y5oRF_eaYU/clip_0004.mp4,normal
[[0.05941347 0.07338431 0.17291856 ... 0.         0.23126231 0.15276733]],some_videos_sample_clips/bowling/2y5oRF_eaYU/clip_0005.mp4,normal
[[0.14363743 0.17017809 0.0554256  ... 0.04854954 0.07680581 0.08174879]],some_videos_sample_clips/bowling/2y5oRF_eaYU/clip_0008.mp4,normal
[[0.10527851 0.0729415  0.12465157 ... 0.17762633 0.18953082 0.18399908]],some_videos_sample_clips/bowling/2y5oRF_eaYU/clip_0007.mp4,normal
[[0.20442429 0.09729365 0.06284531 ... 0.18696322 0.09040271 0.24573319]],some_videos_sample_clips/bowling/HY6AcqOJJ9c/clip_0006.mp4,normal
[[0.11807537 0.26069638 0.04136502 ... 0.09590672 0.21014158 0.08680759]],some_videos_sample_clips/bowling/HY6AcqOJJ9c/clip_0002.mp4,normal
[[0.16368826 0.2370824  0.1078609  ... 0.15897721 0.13620947 0.11690279]],some_videos_sample_clips/bowling/HY6AcqOJJ9c/clip_0011.mp4,normal
[[0.42434916 0.21066077 0.15863171 ... 0.15373932 0.         0.2605675 ]],some_videos_sample_clips/bowling/HY6AcqOJJ9c/clip_0017.mp4,normal
[[0.19400017 0.13591562 0.11508036 ... 0.02804212 0.36346918 0.3074511 ]],some_videos_sample_clips/bowling/HY6AcqOJJ9c/clip_0012.mp4,normal
[[0.06132111 0.1111001  0.05319888 ... 0.08367442 0.23099016 0.21975067]],some_videos_sample_clips/bowling/HY6AcqOJJ9c/clip_0014.mp4,normal
[[0.04982657 0.21841912 0.07983962 ... 0.15496887 0.06887291 0.        ]],some_videos_sample_clips/bowling/HY6AcqOJJ9c/clip_0003.mp4,normal
[[0.11363024 0.19251373 0.25608382 ... 0.15662287 0.10621922 0.16396992]],some_videos_sample_clips/bowling/HY6AcqOJJ9c/clip_0000.mp4,normal
[[0.34308693 0.17895764 0.1031055  ... 0.02722629 0.2684588  0.51480865]],some_videos_sample_clips/bowling/HY6AcqOJJ9c/clip_0015.mp4,normal
[[0.28554878 0.12949184 0.09385325 ... 0.16112395 0.29221436 0.02029519]],some_videos_sample_clips/bowling/HY6AcqOJJ9c/clip_0009.mp4,normal
[[0.09744562 0.16161805 0.07576068 ... 0.12283757 0.26702014 0.06614212]],some_videos_sample_clips/bowling/HY6AcqOJJ9c/clip_0013.mp4,normal
[[0.21536402 0.27782658 0.07907925 ... 0.05495367 0.2820026  0.03290956]],some_videos_sample_clips/bowling/HY6AcqOJJ9c/clip_0010.mp4,normal
[[0.12452749 0.24836016 0.08521996 ... 0.20195785 0.09456785 0.12727557]],some_videos_sample_clips/bowling/HY6AcqOJJ9c/clip_0001.mp4,normal
[[0.32675868 0.23373671 0.03975478 ... 0.1854549  0.13156566 0.10165039]],some_videos_sample_clips/bowling/HY6AcqOJJ9c/clip_0004.mp4,normal
